"business_status","formatted_address","icon","icon_background_color","icon_mask_base_uri","name","photos","place_id","price_level","rating","reference","types","user_ratings_total","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","opening_hours.open_now","plus_code.compound_code","plus_code.global_code"
"OPERATIONAL","T6/33 Blackwood St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","SinJeon K-Street Food (North Melbourne)","list(height = 1836, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/104487454265900636657\\">イフェアリー</a>\"), photo_reference = \"ATJ83zgjwMLpaxc20e4VquZTeURM45aSA8fi3XWlC4J1P-aLbjFOqEOzZjdlUgHMkImhiHdGFZD05QxGzaRgmz8u8WfCHHcvwCmoGZ4Ou9yNjVyj9Qp6HTGWGTs6WPAUGyyk63QZ9KEKeA2MxaYaRQn-PvL3pptcFKvC2fhYne-P0vw3xEnb\", width = 3264)","ChIJfbcmh4pd1moRSaeMUzJupz4",NA,4.5,"ChIJfbcmh4pd1moRSaeMUzJupz4","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",176,-37.8007121,144.9555146,-37.7991075701073,144.956969029893,-37.8018072298927,144.954269370107,TRUE,"5XX4+P6 North Melbourne, Victoria","4RJ65XX4+P6"
"OPERATIONAL","69/71 Errol St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Agraba Lebanese Mezze","list(height = 1080, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/115324850059379039930\\">A Google User</a>\"), photo_reference = \"ATJ83zh-Sws_JIU0mUzFRhMJfZMxhDiteVAEKq2y6FR75o9Zl_L65WZgbHC8O7RiyKQXUCxTTuhVsJeaggyUdiVHHxm6__Ih9amhishT0BnDun8oiwW8jBTWd6Cw5Ql12mEnPE4O9t3in-FY63sAadtmDRbcXO3ubEDMIctbd3uXwAOZqAxo\", width = 1623)","ChIJ-SRy8Tld1moRpYcmhkpwOeQ",2,3.9,"ChIJ-SRy8Tld1moRpYcmhkpwOeQ","c(\"bar\", \"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",229,-37.8035381,144.9493366,-37.8021861701073,144.950786179893,-37.8048858298927,144.948086520107,TRUE,"5WWX+HP North Melbourne, Victoria","4RJ65WWX+HP"
"OPERATIONAL","65 Flemington Rd, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Lanna Thai","list(height = 3000, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/111787726768337917637\\">Heiko RUDOLPH</a>\"), photo_reference = \"ATJ83zjap7c0m48-yN-gCubiV5PFC3eim70lfdrCl8p6YI6WzNfm-vbC3Cx4sE2vdmPmMZgU4Iz5hH9DMmBnwRGPk1ULiQxlKKTX1nhaDf-Eo4NwJBgCxVnbaON2pZe5TbYcBqMYc6A-g1yeL-ygBNi-vKdD91lt0WelS93sjBk8NqBw1Stn\", width = 4000)","ChIJKbx-Pi5d1moRC5HyXzxUfv0",2,4.3,"ChIJKbx-Pi5d1moRC5HyXzxUfv0","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",259,-37.7992987,144.9541034,-37.7979023201073,144.955510379893,-37.8006019798927,144.952810720107,TRUE,"6X23+7J North Melbourne, Victoria","4RJ66X23+7J"
"OPERATIONAL","1 Cobden St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Yeonga Korean BBQ Restaurant","list(height = 1161, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/106732502361215497622\\">손지원</a>\"), photo_reference = \"ATJ83zgxNuJJF_yqF9zGAksaGCU44M2FxlMaofKvphlIBv19rugGuG4tWgvdcuscdSzQaONokEPnEJLQqavRBgY53jevI1xl6JBMTGV66LgmeuGW0AK4EzJHb9aRMgDKFJu3WUQFpZYcMt4hdw9wdNlkKyg2-8UzejrTOUCDHIHr0GYDMK4m\", width = 1741)","ChIJkxaSjDNd1moR0zZ2rgo5Q9Y",2,4.5,"ChIJkxaSjDNd1moR0zZ2rgo5Q9Y","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",1269,-37.8056217,144.9569746,-37.8042748201073,144.958369129893,-37.8069744798927,144.955669470107,TRUE,"5XV4+QQ North Melbourne, Victoria","4RJ65XV4+QQ"
"OPERATIONAL","502 Queensberry St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Mr. Price's Foodstore","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/111869676851572626839\\">Jay Kim</a>\"), photo_reference = \"ATJ83zjRwwXl1m_0L4Mwh4kAJgdHw1vdvBcErJ7zul264uJCDD_6Cy0YubFDtJao2M2Pmfmn7rfTRAGseR7vAAzs_L4NXEn1rLx9Abebs2JjTL8EwD94lI6n2bdYNtmd4DX4205V9xd0JStieUqLvBC3P8ib1csDOTVxI2bSv5GLfLzhQQcR\", width = 4032)","ChIJhxtkpDBd1moRvBtl-eOUcFM",2,4.8,"ChIJhxtkpDBd1moRvBtl-eOUcFM","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",42,-37.8030097,144.9506491,-37.8017155201073,144.951991279893,-37.8044151798927,144.949291620107,FALSE,"5XW2+Q7 North Melbourne, Victoria","4RJ65XW2+Q7"
"OPERATIONAL","55 Flemington Rd, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Eat Pizza","list(height = 3120, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/117688038036318559976\\">Alex Vedernikov</a>\"), photo_reference = \"ATJ83zhdjnIkx4PXD4CyztXVczPU00baGOKT7S80dtKVSbYC0EL520sEAZ7pCzmjc3uZLsu5D2HUO7GNFQFmnFeyqh99ZSIqU2-j3SuZVg2Ph4g2eDQgp1ABh2fJJwFHbZceV83W9iffSwpT9Q8pFpjG_2pi1-9y5QrghhN8DVIn7E1AOSaO\", width = 4160)","ChIJtdVOIi5d1moRvkK585QpJWc",1,4.6,"ChIJtdVOIi5d1moRvkK585QpJWc","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",350,-37.7995645,144.9543308,-37.7981522201073,144.955772979893,-37.8008518798927,144.953073320107,TRUE,"6X23+5P North Melbourne, Victoria","4RJ66X23+5P"
"OPERATIONAL","5/520 Victoria St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Nizams Indian Restaurant North Melbourne","list(height = 4032, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/105690859618568100614\\">OMER RIZAN</a>\"), photo_reference = \"ATJ83zjjqV0Q2LnkBHwVUIzl8ZAeMmJ-pSz5DNMy5wSHc9WkaLic9O9ZNOFbRCK00oG0TbEQT2yzOeTnjj940IUR9Y6e9wBpOTCi4LCm_2Eayuf9enCS3MvH1zr9sKuvMnket2hiz_9VZVLMhgwevPN7wTwMIhmQVofxLmhJBHEj1dTwDACP\", width = 3024)","ChIJh20YuDld1moRi2zSQPIFuT0",2,3.7,"ChIJh20YuDld1moRi2zSQPIFuT0","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",1213,-37.8048104,144.9487365,-37.8035572201073,144.950088729893,-37.8062568798927,144.947389070107,TRUE,"5WWX+3F North Melbourne, Victoria","4RJ65WWX+3F"
"OPERATIONAL","7 Errol St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet","Joe Taylor & Oskar Pizza","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/109196187261382204812\\">Mark Waldron</a>\"), photo_reference = \"ATJ83zh4EOddWTkLbIR7wVtxpcrrt10MejWMfoyrL5kD6rI1P90dQHgIxDaT_iuFnqI_n2ZQn9wqq5cn1nu6ZM9xPnNhIaMC2ir3lYhvOEqndgb_wnrtuwzf_BIK5fM33UEWR-oXFWrZH-B8Hap8ri2U6BVttielrXal9UPJ0TzyZo5WwqV0\", width = 4032)","ChIJGTlGxjld1moRXxFaAx2oDI0",2,4.6,"ChIJGTlGxjld1moRXxFaAx2oDI0","c(\"bar\", \"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",222,-37.804809,144.9491296,-37.8034638701073,144.950528679893,-37.8061635298927,144.947829020107,TRUE,"5WWX+3J North Melbourne, Victoria","4RJ65WWX+3J"
"OPERATIONAL","97 Errol St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Fandango Cafe","list(height = 3005, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/109184674144781616221\\">Michael Robinson</a>\"), photo_reference = \"ATJ83ziYPfK3d9mNTYLBc6N1HxFBZ9cdpXCLe3mVOwF8jx0Ow2ALdhG4xGMAaW7XnjTlyKjJBdYTz-3dDCVYS5i8W87rEVmmTZBqrlcBcXxnifgOXhtlTAeDDGXwsmaSVsZsPfCU27c2ZGP97UNRa4fEj82ijdisApsWccFjimdOOUSPWzyk\", width = 4006)","ChIJV3kVEDpd1moRzmljRe6cYSM",2,4.6,"ChIJV3kVEDpd1moRzmljRe6cYSM","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",306,-37.8026164,144.9494255,-37.8012845701073,144.950867329893,-37.8039842298927,144.948167670107,FALSE,"5WWX+XQ North Melbourne, Victoria","4RJ65WWX+XQ"
"OPERATIONAL","56 Courtney St, North Melbourne VIC 3051, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","The Castle Hotel","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/106822433865174828562\\">A Google User</a>\"), photo_reference = \"ATJ83zhWIU62JJJ0bsTpDhEa6zFpERgOMX-JdA7WHc8YoayVjHg4INrUp6ZrxhDLygof8byw1oVVeWkzUfBfDpktmlj8UJl43mv4DrsDfWG6OaEeJqYwqhPFY9fOTjdX6HEfpNlO77ZL1IcsaiLDoNh8XOy0bV3KZqAGm_dUDw3IoiyIm7yu\", width = 4032)","ChIJj6-ASjBd1moRywk8vb-TlLE",2,4.3,"ChIJj6-ASjBd1moRywk8vb-TlLE","c(\"restaurant\", \"bar\", \"food\", \"point_of_interest\", \"establishment\")",635,-37.8008991,144.9530362,-37.7996257701073,144.954390029893,-37.8023254298927,144.951690370107,TRUE,"5XX3+J6 North Melbourne, Victoria","4RJ65XX3+J6"
