"business_status","formatted_address","icon","icon_background_color","icon_mask_base_uri","name","photos","place_id","price_level","rating","reference","types","user_ratings_total","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","opening_hours.open_now","plus_code.compound_code","plus_code.global_code"
"OPERATIONAL","82 Wellington Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Tadka Hut","list(height = 3120, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/103441453057536453754\\">Nellerichal Sreeju</a>\"), photo_reference = \"ATJ83zjfSpWDcpGzgHqPUNFqzwZXjnOp__ULHrEoujKtyhDi120O7ekbVb5oObKi965FAxI1IaGSmcGOCf9jkECDXhJYw_O6z72_bhCCeYRh_IkvoixDHMnWy6ppCI0nuRkaMcI4szhaSHuRtrjt5UFdK4nyeL2iEV9qx9-HvqBwzc_E8A0L\", width = 4160)","ChIJk1ga3utC1moR8KOg_D4H8eQ",1,3.8,"ChIJk1ga3utC1moR8KOg_D4H8eQ","c(\"meal_takeaway\", \"meal_delivery\", \"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",273,-37.816376,144.9872819,-37.8151032201073,144.988616229893,-37.8178028798927,144.985916570107,TRUE,"5XMP+CW East Melbourne, Victoria","4RJ65XMP+CW"
"OPERATIONAL","126 Wellington Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet","The Grey Smith","list(height = 4032, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/111757680163796548713\\">Jamie Oliver</a>\"), photo_reference = \"ATJ83zjY9q1jL3TXSW50XLtHqgmQqEkQMMWw-Zi1GUBJhhAtqNBOoMu99TYhqHombK5hOlnZ9YwxVc8J7fZLZvzDY3L3kEMFLD5uWpo-F05eeEA2JsDb9DyulaNYX5Q4apbuugxJYOJNm045_r_xXGI-rxqrCF4uEqdlWM6AoJyYy5g_VuaM\", width = 1816)","ChIJP7G3MupC1moRPWpV_902P0s",2,4.1,"ChIJP7G3MupC1moRPWpV_902P0s","c(\"cafe\", \"store\", \"restaurant\", \"food\", \"bar\", \"point_of_interest\", \"establishment\")",79,-37.8162958,144.9858732,-37.8149889201073,144.987238379893,-37.8176885798927,144.984538720107,FALSE,"5XMP+F8 East Melbourne, Victoria","4RJ65XMP+F8"
"OPERATIONAL","80 Wellington Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Mad Patties East Melbourne","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/100233175717011697237\\">A Google User</a>\"), photo_reference = \"ATJ83zjs3FidBOnj8-_vDbF8rJoxkLYFJqPBRsXw3aszZerdALBz6a5HK4BbPJsoAaafsUFC3zKhFVQqJ0-3FHeUhfD5rd7yXNDC6iWG-7ykJVnW0D5dyjracDXFj8UU1X1KdYIsSmlKNzkH-VqiWFMi7lg4fizh_Eq0WghHVb35cx4KljTz\", width = 4032)","ChIJg_RW--FD1moRXpWH31SNusE",NA,4.9,"ChIJg_RW--FD1moRXpWH31SNusE","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",97,-37.8164583,144.9873354,-37.8151267701073,144.988678379893,-37.8178264298927,144.985978720107,TRUE,"5XMP+CW East Melbourne, Victoria","4RJ65XMP+CW"
"OPERATIONAL","222 Clarendon St, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet","Square & Compass","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/100231844249384949450\\">Kim Ellis</a>\"), photo_reference = \"ATJ83ziBDbyOAlUBnVDhgCR4optIZFDzIc7uCg_xVsDN6apJzE-G_rCvIom_IjciBXnza_eiOtWcU4KjfDYOyMxHxNQr85aKyCB53H0qSJHGqX5lbu5oyDeidn9LAd9GEH4iN_-Og3FfES1ghD_Kc-2jOZQbnDPuTBe0Y5k9R_jO3SdAHZIe\", width = 4032)","ChIJExrt7-dC1moRWgvD2gf6J50",2,4.5,"ChIJExrt7-dC1moRWgvD2gf6J50","c(\"cafe\", \"store\", \"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",611,-37.8096897,144.9838732,-37.8083369201073,144.985197229893,-37.8110365798927,144.982497570107,FALSE,"5XRM+4H East Melbourne, Victoria","4RJ65XRM+4H"
"OPERATIONAL","162 Albert St, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Gourmet Pizza Bar","list(height = 4032, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/102837954557159959088\\">RamzyB</a>\"), photo_reference = \"ATJ83zg_DGziyNdUap3sZHk-6c55iFdds2i7tl9cyyET5WQyOjZxFulaZFYdjGGm1U-2MXOVfRH-iZYJ2ru26FN4uT3R18Npge4uRdONaY7kl05XNQaiiJxwcUpquVTZuNqFycjgqLbK6YX4KPKrHNWdotYYsNQWanyxyIhHPxyBJuHKsx1H\", width = 3024)","ChIJVU77zudC1moRUURo26Nfxdg",NA,2.5,"ChIJVU77zudC1moRUURo26Nfxdg","c(\"meal_delivery\", \"store\", \"restaurant\", \"food\", \"bar\", \"point_of_interest\", \"establishment\")",55,-37.810074,144.985476,-37.8089694701073,144.986781829893,-37.8116691298927,144.984082170107,TRUE,"5XQP+X5 East Melbourne, Victoria","4RJ65XQP+X5"
"OPERATIONAL","159 Grey St, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","hrishi","NULL","ChIJbXhXehND1moRZUg5f9-P60A",NA,0,"ChIJbXhXehND1moRZUg5f9-P60A","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",0,-37.8119289,144.9844614,-37.8105129201073,144.985943979893,-37.8132125798927,144.983244320107,NA,"5XQM+6Q East Melbourne, Victoria","4RJ65XQM+6Q"
"OPERATIONAL","Shop 6&7, “Victoria Brewery, 412-442 Victoria Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Alley Cat","list(height = 2448, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/116523909497921169498\\">A Google User</a>\"), photo_reference = \"ATJ83zi_xwbjusmD8sMO2nYMtOEi6tXMtR30Z8wod1QousrNPXQ3lNxmd6FRZ5x0x-tmTqpfUCVoWdI_G8Hmt75rpCZmKUQQwmLazOCUFBhNkerxndP2DRfDmtMAIN9M-jP4w44Y6aQ_sMRkkJ8Ijrbib6_zz_kO39kqbLciZ2-kBqY-z7vJ\", width = 3264)","ChIJ3V3EaxhD1moRa_XSCtPX-L0",NA,2.9,"ChIJ3V3EaxhD1moRa_XSCtPX-L0","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",57,-37.8104562,144.9855563,-37.8091168701073,144.987025979893,-37.8118165298927,144.984326320107,TRUE,"5XQP+R3 East Melbourne, Victoria","4RJ65XQP+R3"
"OPERATIONAL","74A Wellington Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Memoria Cafe","NULL","ChIJNyXg4-tC1moRiLWebsUnJZE",NA,0,"ChIJNyXg4-tC1moRiLWebsUnJZE","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",0,-37.816496,144.9875832,-37.8151553201073,144.988928279893,-37.8178549798927,144.986228620107,NA,"5XMQ+C2 East Melbourne, Victoria","4RJ65XMQ+C2"
"OPERATIONAL","82 Wellington Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Veggies & Vegan!!","NULL","ChIJn9E83utC1moRDPGMkcqsEYc",NA,0,"ChIJn9E83utC1moRDPGMkcqsEYc","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",0,-37.8164543,144.9873062,-37.8151029201073,144.988656029893,-37.8178025798927,144.985956370107,NA,"5XMP+FW East Melbourne, Victoria","4RJ65XMP+FW"
"OPERATIONAL","412-442 Victoria Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Kiwi Fish and Chips","list(height = 1411, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/106401204576542503648\\">Peter White</a>\"), photo_reference = \"ATJ83zilhrN6e-yTj1obl3ldjHOdBhyWPQ6x-AeZdYWq2bqzOom4bh5NUqX-Qx0d4Qj7ePIUfhFlLb8yu83e8xidtuMNDbgwk79sYF4_Hw5T7eueuRZsFuO2xM-vigX6J5x22yWQQKQYZKiKCldabVtGCLtF10y1w7-f1uxYxDdk2UYkjAZf\", width = 2509)","ChIJM3SzyedC1moRXNMbBSUFSmg",1,4.1,"ChIJM3SzyedC1moRXNMbBSUFSmg","c(\"cafe\", \"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",347,-37.8102271,144.9852094,-37.8086492201073,144.986618229893,-37.8113488798927,144.983918570107,TRUE,"5XQP+W3 East Melbourne, Victoria","4RJ65XQP+W3"
"OPERATIONAL","154 Wellington Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","My sushi Japanese cafe","list(height = 609, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/117418860632972937614\\">A Google User</a>\"), photo_reference = \"ATJ83zh-iIqbEOLN-XTyYS3vbxjAL1fg4YBISJ8hAZq2jQHX6KC_Fu428UUnET7vRg_6bxtSVHnDvtkaMIw743_CRGHmuA6R7AtuYepEtqjZhQZgHhMjp7QpXNnHPw_67qEmXCwvyEYUcbbyK-wy7zsMWs85YqsTxdTHTO8Q1Qwtfzut2ljX\", width = 1080)","ChIJzU8DKEJD1moRLSKWrvqdS1M",4.6,"ChIJzU8DKEJD1moRLSKWrvqdS1M","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",13,NA,-37.8161658,144.9846959,-37.8148454701073,144.986027179893,-37.8175451298927,144.983327520107,TRUE,"5XMM+GV East Melbourne, Victoria","4RJ65XMM+GV"
"OPERATIONAL","Olympic Stand inside Gate 3, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Paddock Cafe","list(height = 2184, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/110296917055241928211\\">DANNY Kwon</a>\"), photo_reference = \"ATJ83zhWd9BFoPerGLvtUR23SbEp-IcO9jetwd1yFbgXyGSPfghba8LNO9VIFgKTs2Z3Cg-m3wBzksg3379mXr5f1qf_MbAQgMPmUSc_sF9EGCHoHCLglDAUTEiY1z5cd6xSYQPfLFZtu-21mgz5FwSRo9vJ8-0xq3bDshrlc7VU5pLKGfK2\", width = 4608)","ChIJh7bPuepC1moRL4BHlUrkdfU",4.3,"ChIJh7bPuepC1moRL4BHlUrkdfU","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",24,NA,-37.8191868,144.9843846,-37.8178377701073,144.985733679893,-37.8205374298927,144.983034020107,FALSE,"5XJM+8Q East Melbourne, Victoria","4RJ65XJM+8Q"
"OPERATIONAL","82 Wellington Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","$6 Curries","list(height = 768, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/107084265066091700158\\">A Google User</a>\"), photo_reference = \"ATJ83zj1Sy3zBnm1rkowYQKz1vnJ0s3DRkesuPGeOY1Ag0uPCLADoLq7EPGk1HoxboYr-_o6eVIiLA7IAOCX20agcPNcXdXeZguocQXiTswqzhfYzwb_Ma_quaZ7J1tHNfCeGiD0wudk4OBeU_wP8uNrHBbQ-tfb_ep7YKpY3k9DjdQ75Jbs\", width = 1024)","ChIJ8zyV65xD1moRwzkQolEEvlU",2.7,"ChIJ8zyV65xD1moRwzkQolEEvlU","c(\"meal_takeaway\", \"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",72,NA,-37.8164534,144.9872995,-37.8151047201073,144.988648779893,-37.8178043798927,144.985949120107,TRUE,"5XMP+FW East Melbourne, Victoria","4RJ65XMP+FW"
"OPERATIONAL","182/184 Victoria Parade, East Melbourne VIC 3002, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet","Basement Espresso Cafe","list(height = 3456, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/116893490889571064017\\">Jonathan Boyko</a>\"), photo_reference = \"ATJ83zhy6XOCyBmZlI2uzXlC7KSsjUE8vreDGkB3ahm_KTCSXv2HX0oDmtUGGrCOphiRJ06UkmXxkltmaEdyOIFI2Rg46mPt6wl-zLXvWdwO7OZD38ABeWenaUvksZlQhmOrxekpA_bu_8jveDDDUlZjrfbFdE95_Huy1ksMyET76yigo8Fr\", width = 4608)","ChIJP9wsWMNC1moRokhV5r22oNQ",4,"ChIJP9wsWMNC1moRokhV5r22oNQ","c(\"cafe\", \"bar\", \"restaurant\", \"food\", \"store\", \"point_of_interest\", \"establishment\")",108,1,-37.8087984,144.9779113,-37.8073779201073,144.979297079893,-37.8100775798927,144.976597420107,FALSE,"5XRH+F5 East Melbourne, Victoria","4RJ65XRH+F5"
"OPERATIONAL","76/78 Bridge Rd, Richmond VIC 3121, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Ostēr","list(height = 9000, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/102415245036652038413\\">Leslie Thiess</a>\"), photo_reference = \"ATJ83zggRdOgdh699Dd6-vfGaYQ_k3TG40gAdVbifOWkqpHgZAv_Vc2vJkNihsKdRpZNRp1_6awy5sHVTTbeZC5iWYVGr7Jtg-hO7RH4qUBPXmFRwVgRAPu2zzWbF4EGqpKr5FgSN1dPYBOiNiodUJiKSv6Ad4gDjtE7rwm6CwHela7sF1Q\", width = 12000)","ChIJPZ6d3gND1moR_yn70LCJ74Y",4.6,"ChIJPZ6d3gND1moR_yn70LCJ74Y","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",207,NA,-37.8179711,144.992495,-37.8165511201073,144.993856929893,-37.8192507798927,144.991157270107,TRUE,"5XJR+RX Richmond, Victoria","4RJ65XJR+RX"
