,latitude_x,longitude_x,type,info,category,female,male,wheelchair,operator,baby_facil,address,name,geometry_x,location_id,Sensor Name,latitude_y,longitude_y,sensor_geometry,Hour,Value
0,-37.82210994675337,144.93666205920204,Stainless Steel Drinking Fountain / Leaf Type,Wharfs Landing Park,drinking_fountains,,,,,,,,POINT (144.93666205920204 -37.82210994675337),91,Library at The Dock-North side,-37.8200188,144.94029861,POINT (144.94029861 -37.8200188),,
1,-37.81043106640399,144.95558395492208,Leaf Type / With Bottle Refill Tap,Flagstaff Gardens,drinking_fountains,,,,,,,,POINT (144.95558395492208 -37.81043106640399),109,La Trobe St- William St (South),-37.81193681,144.95621105,POINT (144.95621105 -37.81193681),,
2,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),0,3.8666666666666667
3,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),1,1.8
4,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),2,1.1333333333333333
5,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),3,0.9
6,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),4,0.6333333333333333
7,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),5,1.1
8,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),6,3.033333333333333
9,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),7,7.1
10,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),8,29.366666666666667
11,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),9,27.433333333333334
12,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),10,26.9
13,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),11,27.433333333333334
14,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),12,44.6
15,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),13,45.666666666666664
16,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),14,33.5
17,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),15,31.466666666666665
18,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),16,36.166666666666664
19,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),17,36.2
20,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),18,26.0
21,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),19,21.666666666666668
22,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),20,14.533333333333333
23,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),21,13.733333333333333
24,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),22,9.033333333333333
25,-37.80089398503696,144.96074870882546,Leaf Type / Dog Bowl ,University Square,drinking_fountains,,,,,,,,POINT (144.96074870882546 -37.80089398503696),46,Pelham St (South),-37.80240719,144.9615673,POINT (144.9615673 -37.80240719),23,6.466666666666667
26,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),0,4.633333333333334
27,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),1,1.9666666666666666
28,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),2,0.3
29,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),3,0.26666666666666666
30,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),4,4.266666666666667
31,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),5,6.466666666666667
32,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),6,32.96666666666667
33,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),7,74.13333333333334
34,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),8,142.96666666666667
35,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),9,154.53333333333333
36,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),10,151.06666666666666
37,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),11,194.73333333333332
38,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),12,229.8
39,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),13,182.93333333333334
40,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),14,149.46666666666667
41,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),15,168.13333333333333
42,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),16,147.13333333333333
43,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),17,175.5
44,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),18,150.5
45,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),19,90.0
46,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),20,50.6
47,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),21,25.966666666666665
48,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),22,18.233333333333334
49,-37.79841970759794,144.92421993826414,Leaf Type / Dog Bowl ,JJ Holland Park,drinking_fountains,,,,,,,,POINT (144.92421993826414 -37.79841970759794),85,Macaulay Rd (North),-37.79432415,144.92973378,POINT (144.92973378 -37.79432415),23,11.666666666666666
50,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),0,10.4
51,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),1,5.066666666666666
52,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),2,2.2333333333333334
53,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),3,1.4333333333333333
54,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),4,1.3
55,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),5,2.3333333333333335
56,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),6,8.933333333333334
57,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),7,24.133333333333333
58,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),8,62.6
59,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),9,86.26666666666667
60,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),10,108.86666666666666
61,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),11,110.73333333333333
62,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),12,102.26666666666667
63,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),13,73.36666666666666
64,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),14,60.43333333333333
65,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),15,63.5
66,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),16,65.76666666666667
67,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),17,77.0
68,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),18,63.1
69,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),19,48.56666666666667
70,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),20,33.13333333333333
71,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),21,29.7
72,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),22,23.4
73,-37.7914165845557,144.96125460876374,Leaf Type / Dog Bowl ,Princes Park,drinking_fountains,,,,,,,,POINT (144.96125460876374 -37.7914165845557),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),23,13.133333333333333
74,-37.79028778877907,144.94509842701018,Leaf Type / Dog Bowl ,Royal Park,drinking_fountains,,,,,,,,POINT (144.94509842701018 -37.79028778877907),121,Royal Park BBQ near the playground and public toilet facility - Gatehouse Street,-37.79505209,144.95104583,POINT (144.95104583 -37.79505209),,
75,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),0,30.466666666666665
76,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),1,13.2
77,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),2,7.866666666666666
78,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),3,8.0
79,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),4,10.733333333333333
80,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),5,26.433333333333334
81,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),6,117.76666666666667
82,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),7,261.0
83,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),8,427.06666666666666
84,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),9,361.43333333333334
85,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),10,476.4
86,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),11,559.4333333333333
87,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),12,621.5666666666667
88,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),13,474.1666666666667
89,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),14,396.2
90,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),15,420.96666666666664
91,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),16,396.8
92,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),17,816.4666666666667
93,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),18,1444.0666666666666
94,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),19,895.2666666666667
95,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),20,460.3333333333333
96,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),21,269.06666666666666
97,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),22,634.0333333333333
98,-37.821103585220605,144.97249534473832,Leaf Type / Dog Bowl ,Alexandra Gardens,drinking_fountains,,,,,,,,POINT (144.97249534473832 -37.821103585220605),7,Birrarung Marr,-37.81862929,144.97169395,POINT (144.97169395 -37.81862929),23,416.9
99,-37.82435043745128,144.9771113193355,Stainless Steel Drinking Fountain / Leaf Type,Bottle Refill Tap,drinking_fountains,,,,,,,,POINT (144.9771113193355 -37.82435043745128),110,Birrarung Marr East Entry,-37.82102867,144.97590204,POINT (144.97590204 -37.82102867),,
100,-37.78462350014393,144.96015661193692,Stainless Steel Drinking Fountain / Leaf Type,Princes Park,drinking_fountains,,,,,,,,POINT (144.96015661193692 -37.78462350014393),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),0,10.4
101,-37.78462350014393,144.96015661193692,Stainless Steel Drinking Fountain / Leaf Type,Princes Park,drinking_fountains,,,,,,,,POINT (144.96015661193692 -37.78462350014393),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),1,5.066666666666666
102,-37.78462350014393,144.96015661193692,Stainless Steel Drinking Fountain / Leaf Type,Princes Park,drinking_fountains,,,,,,,,POINT (144.96015661193692 -37.78462350014393),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),2,2.2333333333333334
103,-37.78462350014393,144.96015661193692,Stainless Steel Drinking Fountain / Leaf Type,Princes Park,drinking_fountains,,,,,,,,POINT (144.96015661193692 -37.78462350014393),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),3,1.4333333333333333
104,-37.78462350014393,144.96015661193692,Stainless Steel Drinking Fountain / Leaf Type,Princes Park,drinking_fountains,,,,,,,,POINT (144.96015661193692 -37.78462350014393),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),4,1.3
105,-37.78462350014393,144.96015661193692,Stainless Steel Drinking Fountain / Leaf Type,Princes Park,drinking_fountains,,,,,,,,POINT (144.96015661193692 -37.78462350014393),44,Tin Alley-Swanston St (West),-37.79690473,144.96440378,POINT (144.96440378 -37.79690473),5,2.3333333333333335
